Record_ID,Country,State_Region,Date,Happiness_Score,GDP_Per_Capita,Social_Support,Healthy_Life_Expectancy,Freedom_To_Make_Life_Choices,Generosity,Perceptions_Of_Corruption,Positive_Affect,Negative_Affect,Confidence_In_Government
HAPPY_007755,USA,Michigan,2015-07-15,8.228,7623.5,1.342,67.6,1.076,0.106,0.478,0.574,0.517,0.703
HAPPY_000406,Italy,Veneto,2023-11-12,3.608,38447.61,1.661,63.9,0.741,-0.146,0.116,0.691,0.29,0.653
HAPPY_014952,Mexico,Jalisco,2017-11-19,3.857,11478.31,1.567,68.1,0.904,0.065,0.781,0.743,0.131,0.452
HAPPY_000593,Australia,Western Australia,2024-10-02,2.52,20106.9,0.953,45.0,0.901,-0.213,0.418,0.236,0.369,0.529
HAPPY_011072,UK,Yorkshire,2022-03-03,,30096.67,1.727,72.9,0.398,0.5,0.162,0.674,0.177,0.338
HAPPY_012904,Italy,Calabria,2018-07-23,7.422,52908.04,1.286,62.9,1.216,0.308,0.616,0.779,0.369,0.199
HAPPY_010941,Brazil,Santa Catarina,2021-03-21,2.69,6797.68,1.842,53.5,1.066,0.5,0.345,0.654,0.249,0.444
HAPPY_004614,China,Shaanxi,2016-02-14,4.551,15537.88,0.709,60.2,0.844,-0.243,0.367,0.313,0.485,0.35
HAPPY_009593,Italy,Lombardy,2018-09-09,4.452,7060.3,1.831,54.7,0.643,0.107,0.543,0.358,0.706,0.557
HAPPY_009123,USA,Virginia,2021-09-10,7.8,6911.5,2.0,56.3,0.735,-0.237,0.421,0.872,0.433,0.09
HAPPY_001474,Brazil,Parana,2024-05-21,3.593,7617.13,0.778,71.8,0.675,-0.375,0.024,0.7,0.616,0.475
HAPPY_007490,Australia,Queensland,2019-08-20,8.086,13591.26,0.844,68.5,0.984,-0.5,0.107,0.419,,0.332
HAPPY_008351,South Africa,North West,2016-01-02,5.572,21521.0,0.653,,1.152,-0.146,0.296,0.921,0.184,0.622
HAPPY_015891,Mexico,Oaxaca,2015-02-23,4.0,31005.92,1.429,68.6,0.973,0.113,0.347,0.637,0.272,0.309
HAPPY_015352,Italy,Emilia-Romagna,2022-07-12,5.529,2081.26,0.911,57.8,0.534,0.185,0.61,0.313,0.244,
HAPPY_005222,Mexico,Nuevo Leon,2015-06-14,3.224,70292.73,0.505,61.3,,0.032,0.347,0.732,0.382,0.24
HAPPY_004675,Germany,Baden-Wurttemberg,2021-09-24,6.478,10772.81,1.294,85.0,0.688,0.254,0.58,0.644,0.371,0.414
HAPPY_000220,Canada,Nunavut,2021-01-02,5.302,8313.04,0.96,45.5,1.116,-0.336,0.212,0.53,0.237,0.247
HAPPY_015253,Japan,Kanagawa,2015-09-03,3.573,5283.69,1.643,71.1,1.192,-0.21,0.502,0.758,0.205,0.215
HAPPY_007052,France,Pays de la Loire,2017-07-27,7.663,10638.52,1.744,85.0,0.998,-0.247,0.839,0.125,0.682,0.034
HAPPY_011690,USA,North Carolina,2016-10-02,5.473,36230.47,1.979,77.8,0.522,0.027,0.394,0.407,0.364,0.15
HAPPY_012067,Canada,Newfoundland and Labrador,2022-08-14,5.883,5040.97,0.467,53.3,0.959,-0.061,0.328,0.566,0.652,0.866
HAPPY_010206,South Korea,Daejeon,2015-01-13,2.854,4402.66,1.423,63.7,0.974,-0.096,0.163,0.604,0.266,0.343
HAPPY_001934,Russia,Irkutsk Oblast,2022-02-12,5.967,3521.7,1.738,60.2,0.915,-0.235,0.691,0.953,0.514,0.276
HAPPY_007443,Mexico,Guanajuato,2023-04-24,5.298,14351.0,0.233,84.4,0.727,-0.145,0.137,0.31,0.737,0.138
HAPPY_006649,Canada,Saskatchewan,2019-05-17,5.557,9185.54,0.912,73.8,1.147,0.366,,0.665,0.082,0.237
HAPPY_012053,Spain,Balearic Islands,2022-11-22,2.875,26717.57,0.774,51.6,1.097,0.121,0.406,0.978,0.346,0.4
HAPPY_006481,India,Kerala,2022-08-27,8.254,17034.52,0.627,75.3,0.585,-0.117,0.219,0.841,0.51,0.073
HAPPY_001731,South Korea,Jeolla,2024-10-22,7.995,15429.71,1.307,45.2,,-0.5,0.117,0.682,0.417,0.318
HAPPY_007213,Mexico,Durango,2022-06-13,3.163,47579.17,1.769,85.0,0.729,0.5,0.593,0.883,0.253,0.408
HAPPY_002464,Iran,Ardabil,2021-10-12,,37586.91,0.739,85.0,0.696,0.292,0.247,0.705,0.284,0.178
HAPPY_004728,Australia,New South Wales,2021-03-20,7.098,47965.12,0.922,64.7,0.805,0.04,0.42,0.67,0.604,0.226
HAPPY_011990,South Korea,Gyeonggi,2024-06-26,7.26,17720.52,1.545,53.0,0.529,-0.124,0.782,0.602,0.609,
HAPPY_013673,India,Andhra Pradesh,2021-09-09,,12344.0,1.917,52.8,1.082,0.178,0.355,0.825,0.265,0.145
HAPPY_005245,Italy,Calabria,2019-03-17,4.992,17718.2,0.842,61.5,1.035,-0.047,0.442,0.488,0.346,0.313
HAPPY_006579,France,Pays de la Loire,2016-09-05,7.516,34356.61,1.516,55.9,1.04,-0.124,0.268,0.815,0.163,0.225
HAPPY_011180,China,Chongqing,2021-01-18,3.86,3032.06,1.172,53.4,0.818,0.322,0.277,0.573,0.703,0.582
HAPPY_005983,Russia,Krasnoyarsk Krai,2022-11-07,6.269,6691.46,0.203,52.6,0.897,-0.465,0.378,0.492,0.39,0.585
HAPPY_015901,South Africa,Eastern Cape,2017-01-10,4.972,30748.79,1.411,45.0,0.394,-0.403,0.307,0.456,0.229,0.07
HAPPY_012843,Italy,Sicily,2020-01-10,7.533,7353.06,0.34,81.3,0.456,-0.108,0.544,0.687,0.877,0.258
HAPPY_006590,Iran,Sistan and Baluchestan,2016-07-12,4.967,7686.15,0.789,85.0,1.166,0.5,0.363,0.384,0.372,0.523
HAPPY_009109,USA,Florida,2024-06-16,8.373,33920.63,1.687,68.1,1.106,-0.017,0.548,0.318,0.31,0.578
HAPPY_013770,Germany,Thuringia,2024-08-01,7.351,5172.76,0.746,57.3,0.844,0.177,0.459,0.739,0.243,0.697
HAPPY_007960,USA,Texas,2023-12-15,5.348,28951.59,0.972,61.0,1.257,0.044,0.242,0.686,0.106,0.292
HAPPY_014714,Australia,Tasmania,2024-11-08,4.763,16260.17,1.921,72.6,0.669,0.093,0.341,0.861,0.745,0.651
HAPPY_007565,Australia,Tasmania,2015-08-24,6.388,7521.34,1.515,63.6,0.896,0.335,0.123,0.179,0.415,0.128
HAPPY_013579,Japan,Kumamoto,2024-02-19,7.174,12216.37,1.235,63.4,1.174,0.038,0.257,0.912,0.475,0.599
HAPPY_014342,Iran,Golestan,2017-05-03,8.117,99558.09,0.531,77.7,1.232,0.097,0.61,0.597,0.367,0.236
HAPPY_008526,Australia,Northern Territory,2021-08-02,4.524,10233.03,0.855,66.4,0.351,-0.2,0.347,0.841,0.29,0.281
HAPPY_009984,Australia,Queensland,2019-01-11,6.274,58026.83,0.613,51.4,0.687,0.23,0.442,0.53,0.568,0.453
HAPPY_015510,India,Maharashtra,2021-10-26,8.382,6788.92,0.971,85.0,0.958,-0.101,0.633,0.707,0.448,0.838
HAPPY_007076,China,Shandong,2015-05-26,7.271,48810.79,0.767,61.2,1.065,-0.253,0.293,0.28,0.177,0.401
HAPPY_007295,Mexico,Sinaloa,2020-11-06,5.675,26073.96,1.939,64.6,0.982,,0.427,0.696,0.696,0.448
HAPPY_007654,China,Fujian,2016-10-18,6.93,17096.6,0.703,57.8,0.981,-0.339,0.713,0.962,0.374,
HAPPY_015440,Spain,Asturias,2023-03-04,8.009,17456.17,0.282,65.3,0.623,0.362,0.279,0.56,0.639,0.394
HAPPY_013578,Australia,Queensland,2018-12-05,7.956,12935.78,0.057,59.9,1.409,-0.281,0.761,0.835,0.471,0.561
HAPPY_002034,South Africa,Eastern Cape,2022-12-19,5.785,18847.21,1.827,79.0,0.759,-0.357,0.711,0.933,0.414,0.804
HAPPY_007247,UK,North West,2023-10-28,5.827,23046.96,0.91,56.8,1.23,0.1,0.165,0.445,0.749,0.214
HAPPY_000044,Germany,Thuringia,2018-10-26,6.053,38210.61,1.882,45.0,0.979,-0.398,0.32,0.756,0.246,0.182
HAPPY_012424,South Africa,Eastern Cape,2022-06-08,7.709,10783.4,1.939,85.0,0.66,-0.124,0.247,0.169,0.219,0.92
HAPPY_012330,Australia,New South Wales,2020-08-25,6.89,5917.86,1.333,59.5,1.351,-0.039,0.171,0.759,0.027,0.294
HAPPY_009935,Japan,Hokkaido,2021-09-09,7.816,24034.97,0.907,59.9,0.587,0.024,0.694,0.348,0.256,0.259
HAPPY_002630,Canada,Alberta,2020-08-22,3.336,9888.98,0.952,69.9,0.622,-0.321,0.424,0.288,0.523,0.308
HAPPY_003915,Brazil,Paraiba,2017-01-19,6.233,2573.48,1.528,49.0,,0.188,0.457,0.64,0.255,0.473
HAPPY_003267,Spain,Valencia,2021-10-18,3.897,50122.08,1.739,56.9,0.907,-0.5,0.537,,0.418,0.189
HAPPY_011527,USA,Arizona,2017-02-14,5.151,6551.33,1.228,58.0,,-0.098,0.48,0.397,0.277,0.712
HAPPY_000536,China,Hubei,2016-09-19,7.155,4163.05,1.321,81.0,0.526,,0.225,0.737,0.083,0.117
HAPPY_001656,Germany,North Rhine-Westphalia,2020-07-28,6.343,13058.7,1.469,54.7,0.76,0.348,0.342,0.775,0.247,0.306
HAPPY_002414,Mexico,Durango,2021-08-23,3.795,6557.47,1.955,55.8,0.865,-0.407,0.503,0.571,0.78,0.418
HAPPY_010155,South Africa,Eastern Cape,2017-08-19,6.961,7358.26,1.483,58.9,1.075,0.177,0.221,0.709,0.202,0.49
HAPPY_008555,France,Hauts-de-France,2020-02-18,6.909,2972.26,1.796,68.0,0.469,0.262,0.184,0.749,0.313,0.501
HAPPY_001512,Canada,Alberta,2018-05-23,6.627,4442.8,0.907,45.9,0.583,-0.281,0.273,0.341,0.246,0.342
HAPPY_011482,South Korea,Gyeongsang,2019-05-16,7.107,13235.97,1.132,45.0,1.412,0.351,0.251,0.324,0.536,0.462
HAPPY_011107,South Africa,Northern Cape,2024-01-02,4.86,8662.61,1.831,73.1,0.893,0.034,0.33,0.251,0.429,0.44
HAPPY_010296,France,Ile-de-France,2021-07-11,7.819,7885.22,1.051,68.9,1.275,-0.007,0.71,0.703,0.597,0.38
HAPPY_011512,Mexico,Oaxaca,2022-08-17,4.077,5355.81,0.981,51.4,1.254,-0.306,0.187,0.796,0.513,0.692
HAPPY_000236,China,Jilin,2018-02-18,5.32,3313.93,1.704,64.7,0.88,0.178,0.42,0.492,0.367,0.212
HAPPY_013290,USA,North Carolina,2022-08-26,4.344,6922.55,1.352,63.5,0.632,-0.144,0.748,0.334,0.152,0.558
HAPPY_014613,China,Hebei,2024-08-19,3.833,8595.6,1.253,46.7,0.994,0.152,0.778,0.766,0.452,0.308
HAPPY_007734,Japan,Tochigi,2018-06-22,5.53,23247.05,1.892,48.2,0.359,-0.067,0.504,0.938,0.736,0.491
HAPPY_010291,France,Pays de la Loire,2018-11-11,3.633,12167.7,1.212,69.5,0.873,0.386,0.428,0.75,0.066,0.475
HAPPY_013054,Italy,Abruzzo,2016-02-07,5.959,16411.64,1.94,65.8,0.227,-0.5,0.403,0.675,0.274,0.599
HAPPY_000288,Spain,Madrid,2016-04-10,2.833,8244.36,1.473,58.3,1.086,-0.368,0.466,0.937,0.387,0.4
HAPPY_014095,Canada,Newfoundland and Labrador,2018-02-02,8.485,14672.88,1.267,57.9,0.235,0.368,0.076,0.36,0.286,0.421
HAPPY_012735,UK,South East,2021-11-14,6.073,10868.13,0.859,74.6,0.769,0.119,0.538,0.312,0.775,0.679
HAPPY_007304,Brazil,Bahia,2024-04-17,4.75,13905.31,1.92,81.9,0.654,0.01,0.505,0.547,0.084,0.449
HAPPY_004555,Germany,North Rhine-Westphalia,2020-12-03,5.907,43268.91,1.899,62.9,0.353,-0.5,0.308,,0.336,0.478
HAPPY_001673,USA,Colorado,2022-08-06,7.6,38249.58,0.709,45.0,0.975,-0.313,0.224,0.463,0.472,0.647
HAPPY_005788,Australia,Victoria,2024-01-10,3.251,7458.21,1.635,50.3,0.925,-0.306,0.151,,0.362,0.615
HAPPY_012093,Australia,Northern Territory,2024-11-22,5.274,8154.51,1.982,63.7,1.357,0.158,0.502,0.746,0.71,0.571
HAPPY_003675,Australia,Queensland,2017-02-23,7.863,8423.9,1.966,84.6,0.677,-0.163,0.477,0.537,0.521,0.167
HAPPY_005134,France,Brittany,2024-07-20,8.039,19230.8,1.963,71.5,0.954,-0.085,0.513,0.659,0.21,0.573
HAPPY_000510,South Africa,KwaZulu-Natal,2018-03-25,3.416,6498.23,1.1,71.6,0.775,0.106,0.523,0.304,0.542,0.271
HAPPY_002312,USA,California,2015-03-11,3.325,45558.11,1.74,69.0,1.446,0.152,0.156,0.577,0.526,0.124
HAPPY_015927,Italy,Basilicata,2017-01-04,6.482,8078.73,1.016,60.3,0.634,-0.01,0.866,0.625,0.506,0.268
HAPPY_008855,Turkey,Adana,2023-11-09,3.186,22784.73,1.236,53.1,0.237,0.017,0.158,0.262,0.806,0.047
HAPPY_004785,Iran,Hamadan,2016-04-19,8.311,10086.87,1.547,51.6,0.754,-0.219,0.339,0.92,0.567,0.685
HAPPY_010992,China,Jiangxi,2015-06-05,7.998,10388.2,0.768,74.4,0.482,0.5,0.232,0.445,0.335,0.207
HAPPY_006203,South Africa,Free State,2015-04-17,4.366,9307.77,0.394,78.2,0.896,0.353,0.526,0.256,0.545,0.466
HAPPY_003708,Russia,Chelyabinsk Oblast,2018-06-28,6.671,8484.57,1.257,85.0,,0.324,0.222,0.394,0.712,0.153
HAPPY_003093,Australia,South Australia,2021-07-18,8.146,30112.68,0.69,64.3,1.026,0.125,0.4,0.606,0.618,0.633
HAPPY_013222,Brazil,Paraiba,2022-08-09,7.961,4542.92,0.806,75.8,0.951,-0.177,0.195,0.964,0.426,0.177
HAPPY_000605,Canada,British Columbia,2021-01-16,5.396,22336.97,0.816,68.4,0.91,0.002,0.085,0.698,0.527,0.387
HAPPY_013967,Canada,Newfoundland and Labrador,2016-02-05,5.158,13221.59,0.169,53.2,0.898,0.125,0.286,0.375,0.373,0.659
HAPPY_004992,China,Liaoning,2021-09-10,7.144,6402.0,1.835,62.4,1.306,0.13,0.263,0.639,0.183,0.602
HAPPY_004594,South Korea,Jeolla,2019-04-03,6.949,8553.36,1.578,60.6,0.714,0.192,0.127,0.373,0.236,0.239
HAPPY_001125,South Africa,Free State,2022-10-04,5.24,39983.43,1.957,85.0,0.761,-0.292,0.182,0.136,0.767,0.198
HAPPY_004818,South Africa,Limpopo,2021-11-11,5.289,11453.21,1.437,69.7,1.213,0.093,0.279,0.354,0.101,0.272
HAPPY_006202,South Africa,Western Cape,2021-03-14,5.838,22772.24,0.408,71.0,1.225,0.47,0.378,0.949,0.234,0.532
HAPPY_001069,South Africa,Eastern Cape,2022-02-14,5.896,8204.68,1.935,61.4,0.678,-0.03,0.587,0.565,0.271,0.395
HAPPY_013879,Iran,Hamadan,2016-11-28,8.432,39574.77,1.588,85.0,0.898,0.379,0.297,0.379,0.306,0.412
HAPPY_000279,China,Shandong,2021-04-26,5.481,3634.01,1.673,73.9,1.163,0.232,,0.753,0.536,0.121
HAPPY_009950,South Korea,Jeju,2024-07-24,3.712,9706.1,1.932,,1.385,-0.337,0.132,0.189,0.616,0.175
HAPPY_000050,France,Corsica,2024-03-20,4.878,9363.76,1.478,62.4,0.685,0.264,0.279,0.539,0.509,0.334
HAPPY_004310,Brazil,Bahia,2015-02-27,8.25,6967.07,1.666,59.1,0.663,-0.426,0.283,0.348,0.272,0.223
HAPPY_010832,USA,Illinois,2018-05-26,3.348,1781.14,1.831,85.0,0.611,-0.251,0.779,0.772,0.665,0.628
HAPPY_005444,Japan,Saitama,2022-08-12,3.033,9363.05,1.847,60.6,0.993,-0.265,0.575,0.373,0.196,0.442
HAPPY_000453,UK,South West,2020-08-12,5.675,10936.44,1.638,79.7,0.84,-0.32,0.508,0.891,0.256,0.786
HAPPY_014810,Australia,Australian Capital Territory,2021-02-18,5.182,2067.64,1.485,79.9,1.077,-0.085,0.745,0.86,0.038,0.463
HAPPY_009899,Germany,Baden-Wurttemberg,2017-10-16,7.068,13573.07,1.27,76.5,1.143,-0.118,0.348,0.714,0.458,0.481
HAPPY_008178,India,Odisha,2017-06-04,5.519,2624.37,1.081,85.0,0.893,-0.168,0.086,0.618,0.171,0.511
HAPPY_014992,Italy,Campania,2022-11-06,5.143,3630.12,1.552,65.0,0.875,,0.369,0.71,0.641,0.539
HAPPY_006826,Iran,Sistan and Baluchestan,2020-10-01,7.998,65862.57,1.648,56.9,,0.458,0.233,0.461,0.857,0.641
HAPPY_010238,Turkey,Malatya,2016-10-10,3.128,25924.28,1.307,63.5,1.323,-0.228,0.515,0.603,0.332,0.478
HAPPY_004449,China,Yunnan,2015-06-20,2.99,2529.26,1.576,62.7,0.738,-0.117,0.683,0.582,0.179,0.321
HAPPY_003208,Brazil,Rio de Janeiro,2022-04-11,7.259,6972.87,1.94,70.9,1.062,0.15,0.144,0.25,0.162,0.33
HAPPY_009469,Canada,British Columbia,2023-07-19,3.395,14755.16,1.869,69.8,1.183,0.041,0.708,0.358,0.156,0.237
HAPPY_015702,Russia,Krasnoyarsk Krai,2020-06-20,7.386,11270.36,1.094,67.6,0.865,-0.373,0.019,0.761,0.103,0.205
HAPPY_008495,India,Kerala,2023-11-28,7.925,13482.27,1.423,67.3,1.08,-0.125,0.568,0.861,0.34,0.34
HAPPY_012674,South Korea,Chungcheong,2023-04-10,8.223,17686.89,1.467,45.0,1.204,-0.078,0.096,0.778,0.443,0.364
HAPPY_006042,Canada,Yukon,2023-05-08,7.481,5684.59,0.856,61.3,0.873,-0.353,0.285,0.219,0.061,0.587
HAPPY_000468,Spain,Madrid,2019-06-25,4.569,2627.66,1.042,65.2,0.813,0.043,0.184,0.644,0.246,0.073
HAPPY_005758,USA,Pennsylvania,2015-02-14,4.6,6292.23,1.807,65.0,,0.035,0.211,0.916,0.152,0.588
HAPPY_007326,Mexico,Tamaulipas,2017-06-09,8.357,10570.57,0.978,73.5,0.804,-0.075,,0.654,0.443,0.499
HAPPY_009577,China,Jiangxi,2022-10-08,4.118,7184.17,0.838,83.9,0.748,-0.021,0.657,0.577,0.345,0.579
HAPPY_009922,Iran,Mazandaran,2016-09-17,7.348,46288.17,1.799,67.2,0.668,-0.031,0.682,0.753,0.35,0.103
HAPPY_000575,India,Andhra Pradesh,2023-12-05,8.294,16877.31,1.604,46.0,1.36,-0.185,0.329,0.697,0.571,0.446
HAPPY_003059,Brazil,Rio de Janeiro,2023-09-06,6.133,46424.82,1.95,66.4,1.128,0.376,0.265,0.743,0.508,0.108
HAPPY_001352,Italy,Veneto,2017-04-16,6.873,3071.79,1.782,58.9,1.313,-0.5,0.477,0.445,0.462,0.331
HAPPY_007890,France,Corsica,2022-09-27,2.903,,1.912,85.0,1.32,-0.492,0.188,0.865,0.248,0.171
HAPPY_003476,Canada,Nova Scotia,2016-10-14,5.853,11277.17,1.14,71.8,1.307,0.347,0.598,0.546,0.153,0.373
HAPPY_012052,Italy,Calabria,2021-08-17,2.585,3710.25,1.733,56.8,0.905,0.392,0.28,0.858,0.24,0.406
HAPPY_005361,South Africa,Mpumalanga,2015-09-08,3.386,5561.01,1.351,76.0,0.592,0.111,0.369,0.637,0.162,0.158
HAPPY_002477,Australia,Queensland,2018-08-10,6.505,18051.81,1.989,69.8,0.699,0.285,0.489,0.542,0.421,0.59
HAPPY_009095,Iran,Kurdistan,2016-09-05,5.437,23117.19,1.971,61.1,1.0,-0.035,0.67,0.637,0.723,0.065
HAPPY_012636,Italy,Basilicata,2017-04-25,4.879,14165.44,,49.5,0.414,-0.074,0.403,0.772,0.172,0.591
HAPPY_012032,Iran,Razavi Khorasan,2023-12-28,5.342,10615.9,0.683,63.4,1.139,0.461,0.467,0.474,0.381,0.569
HAPPY_000567,Mexico,Puebla,2020-05-14,7.561,32822.81,1.838,50.9,0.35,-0.485,0.39,0.707,0.304,0.231
HAPPY_013800,South Korea,Ulsan,2015-03-13,8.338,2286.1,0.937,80.3,0.918,-0.387,0.824,0.708,0.15,0.184
HAPPY_015330,Russia,Republic of Bashkortostan,2022-08-21,7.326,17522.62,1.887,60.6,0.578,0.135,0.354,0.646,0.595,0.153
HAPPY_001699,UK,Yorkshire,2018-02-21,6.138,18626.64,1.303,45.9,1.051,-0.214,0.077,0.696,0.461,0.656
HAPPY_013199,South Korea,Daegu,2016-01-03,3.779,39497.47,0.825,61.3,1.396,0.109,0.418,0.655,0.047,0.399
HAPPY_006112,Iran,Hamadan,2019-05-16,7.031,25469.51,1.147,48.5,1.313,0.039,0.623,0.767,0.343,0.507
HAPPY_013168,South Korea,Jeju,2021-12-03,7.033,4818.42,1.921,50.2,1.136,-0.083,0.654,0.123,0.055,0.147
HAPPY_003134,Iran,Hamadan,2015-02-19,7.438,16729.0,1.657,,0.759,0.472,0.194,0.416,0.252,0.391
HAPPY_004109,South Africa,Limpopo,2016-11-09,8.122,8061.61,1.734,49.8,0.781,0.5,0.095,0.588,0.54,0.562
HAPPY_011395,Iran,Kurdistan,2024-07-23,3.053,5620.77,1.618,73.0,1.069,0.09,0.174,0.706,0.327,0.591
HAPPY_000075,UK,Scotland,2019-08-06,4.145,30121.16,1.429,81.6,0.994,-0.085,0.252,0.281,0.68,0.606
HAPPY_000462,Italy,Campania,2023-07-21,5.166,15997.37,1.57,45.0,0.731,-0.369,0.421,0.609,0.311,
HAPPY_001665,India,Odisha,2017-05-05,4.823,1181.46,1.458,66.3,0.641,0.089,0.205,0.761,0.845,0.286
HAPPY_004815,Brazil,Amazonas,2020-06-08,7.879,3068.44,1.086,85.0,1.181,0.411,0.471,0.281,0.439,0.081
HAPPY_006255,Mexico,Veracruz,2023-07-20,6.682,11458.96,1.98,47.1,1.43,0.011,0.182,0.373,0.476,0.51
HAPPY_015852,Australia,Australian Capital Territory,2017-06-25,3.419,18231.05,1.68,59.7,0.376,-0.216,0.666,0.74,0.485,0.544
HAPPY_010961,Brazil,Parana,2018-04-03,7.051,11898.51,1.5,45.0,0.593,-0.177,0.234,0.484,0.282,0.531
HAPPY_009208,South Korea,Jeju,2019-11-21,5.975,10482.11,1.178,57.8,0.818,-0.033,0.445,0.895,0.739,0.088
HAPPY_014475,USA,Virginia,2017-04-05,8.124,29555.9,1.933,45.0,1.428,0.5,0.67,0.619,0.283,0.449
HAPPY_003674,Turkey,Hatay,2021-02-24,4.202,23452.98,1.006,64.4,0.518,0.096,0.144,0.742,0.608,0.51
HAPPY_001550,Japan,Niigata,2015-08-14,3.326,2771.34,1.934,75.6,0.795,-0.495,0.297,0.881,0.638,0.18
HAPPY_014247,South Korea,Chungcheong,2016-10-25,5.122,7167.98,1.489,79.6,1.291,0.059,0.449,0.803,0.404,0.201
HAPPY_013376,South Africa,Northern Cape,2022-09-08,6.77,26486.37,1.455,66.6,0.719,-0.033,,0.281,0.417,0.245
HAPPY_011629,Australia,Northern Territory,2024-06-12,5.13,55620.67,0.869,85.0,0.746,0.47,0.778,0.32,0.31,0.182
HAPPY_009813,Japan,Nagano,2021-01-05,5.638,11221.82,0.878,71.5,0.747,-0.5,0.609,0.901,0.349,0.474
HAPPY_007559,Spain,Madrid,2019-12-01,2.714,9280.35,0.328,73.4,0.69,-0.03,0.688,0.665,0.747,0.521
HAPPY_011030,Japan,Aichi,2018-03-05,7.133,3296.92,0.304,50.6,1.277,-0.08,,0.571,0.688,0.268
HAPPY_007454,South Korea,Incheon,2023-08-06,6.543,15614.17,1.886,59.3,0.478,-0.252,0.347,0.908,0.489,0.099
HAPPY_002329,France,Hauts-de-France,2016-12-23,7.74,14379.02,1.615,73.9,0.697,-0.137,0.229,0.866,0.703,
HAPPY_008989,Spain,Navarre,2015-07-23,3.073,11114.21,1.654,48.4,0.366,0.077,0.384,0.352,0.357,0.589
HAPPY_015862,Russia,Volgograd Oblast,2016-05-25,3.131,2204.77,0.678,70.1,0.541,0.222,0.616,0.656,0.434,0.62
HAPPY_009768,Japan,Tokyo,2024-12-21,6.546,26395.03,1.649,68.2,0.814,-0.017,0.17,0.573,0.32,0.538
HAPPY_000630,South Africa,North West,2023-10-19,3.613,2290.97,0.957,56.6,1.311,0.107,0.41,0.536,0.547,0.252
HAPPY_001881,Mexico,Nuevo Leon,2020-06-17,6.606,7841.07,1.992,73.9,1.247,-0.009,0.256,0.527,0.519,0.466
HAPPY_015309,Germany,North Rhine-Westphalia,2019-12-08,6.4,5303.39,1.999,74.4,0.686,-0.465,0.426,0.834,0.165,0.318
HAPPY_009661,South Korea,Gyeonggi,2020-12-16,3.181,4808.99,1.303,85.0,0.784,0.263,0.376,0.468,0.241,0.238
HAPPY_007306,USA,Massachusetts,2016-04-06,8.171,36384.56,0.199,62.4,1.201,-0.443,0.734,0.855,0.331,0.734
HAPPY_007907,Japan,Kyoto,2023-09-11,5.048,48788.63,1.026,70.7,0.839,-0.451,0.104,0.599,0.164,0.459
HAPPY_008035,South Korea,Busan,2021-01-08,3.594,24457.12,1.735,51.6,0.817,-0.122,0.675,0.712,0.329,0.16
HAPPY_007253,India,West Bengal,2024-10-04,8.442,5787.78,1.96,50.3,1.072,-0.26,0.181,0.561,0.343,0.236
HAPPY_005739,Japan,Kumamoto,2024-03-04,7.765,20643.08,1.767,70.6,0.688,0.071,0.167,0.467,0.655,0.052
HAPPY_009670,South Africa,Eastern Cape,2016-01-09,4.334,18367.07,1.062,83.1,0.76,-0.341,0.672,0.785,0.074,0.268
HAPPY_014899,Iran,Gilan,2020-04-10,3.602,15210.92,1.808,78.3,0.869,-0.038,0.348,0.826,0.852,0.405
HAPPY_006552,UK,England,2017-07-07,6.974,17224.72,1.907,69.2,0.322,0.29,0.743,0.612,0.662,0.875
HAPPY_010855,Russia,Irkutsk Oblast,2024-06-09,3.849,67994.46,1.899,,1.086,-0.118,0.198,0.332,0.417,0.521
HAPPY_012802,South Africa,Free State,2023-06-26,5.845,40046.25,1.365,84.7,0.93,0.221,0.423,0.724,0.537,0.17
HAPPY_005938,Canada,Prince Edward Island,2015-07-10,4.211,,1.859,61.9,0.426,0.5,0.737,0.57,0.446,0.097
HAPPY_002450,Iran,Kurdistan,2016-12-14,3.557,9739.31,0.421,48.0,1.259,0.309,0.124,0.391,0.349,0.274
HAPPY_007016,UK,South West,2024-12-17,7.138,30690.35,1.452,59.5,0.99,-0.024,0.614,0.882,0.713,0.408
HAPPY_002744,China,Shanxi,2020-09-07,4.438,7335.41,1.784,51.8,1.163,-0.286,0.042,0.616,0.456,0.301
HAPPY_014265,Japan,Kanagawa,2019-01-13,4.741,41523.45,1.313,76.1,0.796,-0.086,0.54,0.8,0.08,0.658
HAPPY_000430,USA,New York,2021-09-13,4.378,4219.85,0.381,45.0,0.783,0.144,0.588,0.862,0.216,0.704
HAPPY_014914,China,Heilongjiang,2021-11-27,8.058,23079.53,1.812,50.6,1.335,-0.201,0.31,0.516,0.312,0.42
HAPPY_009137,France,Brittany,2022-10-17,5.129,25243.0,1.219,67.8,1.232,-0.186,0.31,0.626,0.239,0.167
HAPPY_002886,South Africa,Eastern Cape,2021-07-22,5.284,23061.79,0.502,59.7,0.685,0.13,0.223,0.586,0.457,0.575
HAPPY_007696,India,Uttar Pradesh,2019-03-28,4.358,32493.89,1.832,72.8,0.501,0.303,0.63,0.94,0.253,0.718
HAPPY_015348,UK,South East,2015-04-03,3.204,4836.54,1.104,61.2,1.127,0.295,0.496,0.733,0.336,0.381
HAPPY_001932,Australia,Victoria,2022-11-13,5.543,10618.51,0.689,56.0,0.956,0.259,0.557,0.709,0.275,0.618
